itm_id,itm_name,itm_sname,match_code_id,itm_dis_code,mse_id,kty_code,bra_id,itm_ref_flag,comments,long_desc,status_code,status_bdate,itm_name_ml,sys_nc00015$,creation_date,created_by,updated_by,update_date,uni_sal_code,uni_leg_code,uni_sal_val,long_desc_ml,sys_nc00024$,product_class_id,is_standard_pricing,is_special_buy,warranty_id,is_item_display,data_source,like_itm_id,supplier_sugg_like_itm_id,unit_descriptor_code,is_consignment,itm_selling_price_id,is_semi_finished,last_extraction_date,material_content_code,legacy_creation_date,legacy_update_date,itm_selling_rule_id,cons_avail_date,ity_code,do_not_purge,uni_stock_val,emergency_call_type,itm_denomination,itm_commission,itm_price,is_hidden,is_subject_to_compliance,is_to_be_shopped,item_shop_type,order_num,material_composition,itt_code,cur_id,lgcy_item_classification,lgcy_has_parent,tech_bsn_group_id
16986,telecom b,,,88,,900,,0,,,,,,,2023-01-25,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16987,telecom b ,,,88,,900,,0,,,,,,,2023-01-25,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16988,calls,,,789,,900,,0,,,,,,,2023-01-25,,9939,2023-07-19,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16989,calls,,,789,,900,,0,,,,,,,2023-01-25,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17036,Alfa45,,,56,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17037,Alfa45,,,56,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17038,calls11,,,11111111,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17039,Alfa67,,,67,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17040,Alfa67,,,67,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17041,alffa,,,999,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17042,alffa,,,999,,900,,0,,,,,,,2023-07-19,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17059,Michella ISV,,,4357,,900,,0,,,,,,,2024-01-09,,10439,2024-01-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17049,Nour1,,,Nour,,900,,0,,,,,,,2023-09-08,,9479,2024-01-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17050,10$,,,Nour,,900,,0,,,,,,,2023-09-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17060,Michella ISV,,,4357,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17061,Nour ISV,,,4356,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17062,Nour,,,1,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17063,Nour1,,,N1,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17064,20,,,Nour1,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17065,michella ISV,,,michella,,900,,0,,,,,,,2024-01-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16997,765,,,5463,,900,,0,,,,,,,2023-05-03,,10259,2023-05-03,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16998,Nour 10$,,,35764,,900,,0,,,,,,,2023-05-03,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16999,35235 - 16999,,,35235,,900,,0,,,113,2023-05-17,,,2023-05-03,10259,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17023,A+,,,234,,900,,0,,,,,,,2023-05-18,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17024,Alfa A+,,,A+,,900,,0,,,,,,,2023-05-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17025,ecards,,,a3,,900,,0,,,,,,,2023-05-31,,9939,2023-07-25,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17026,ecards,,,a3,,900,,0,,,,,,,2023-05-31,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17003,Alfa1,,,123,,900,,0,,,,,,,2023-05-05,,10259,2023-05-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17004,Alfa,,,123,,900,,0,,,,,,,2023-05-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17005,567864 - 17005,,,567864,,900,,0,,,21,2023-05-05,,,2023-05-05,10259,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17016,Alfa 10$,,,18,,900,,0,,,,,,,2023-05-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17029,onlinecards,,,ccb,,900,,0,,,,,,,2023-06-14,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17051,elie,,,nour,,900,,0,,,,,,,2023-10-04,,9479,2023-10-04,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17052,Neolure,,,18,,900,,0,,,,,,,2023-10-05,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17053,mygirl,,,2723,,900,,0,,,,,,,2023-10-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17054,Chloe,,,020721,,900,,0,,,,,,,2023-10-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16991,isisd,,,iiss,,900,,0,,,,,,,2023-03-27,,9479,2023-03-27,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16992,23f,,,vis,,900,,0,,,,,,,2023-03-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16993,jns,,,801,,900,,0,,,,,,,2023-03-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16994,cc 2,,,203 c,,900,,0,,,,,,,2023-03-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16995,js,,,9,,900,,0,,,,,,,2023-03-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17001,67894.0 - 17001,,,67894.0,,900,,0,,,113,2023-05-10,,,2023-05-04,10259,10259,2023-05-04,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17007,touch 1,,,789654,,900,,0,,,,,,,2023-05-08,,9479,2023-05-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17008,touch 10$,,,t1,,900,,0,,,,,,,2023-05-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17009,Alfa 1,,,123,,900,,0,,,,,,,2023-05-08,,9479,2023-10-17,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17010,A1,,,Alfa 10$,,900,,0,,,,,,,2023-05-08,,9479,2023-10-17,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
17011,com,,,aa,,900,,0,,,,,,,2023-05-08,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17013,A1,,,12,,900,,0,,,,,,,2023-05-08,,9479,2023-10-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17014,A1,,,12,,900,,0,,,,,,,2023-05-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17015,A2,,,5,,900,,0,,,,,,,2023-05-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17017,Touch*,,,12,,900,,0,,,,,,,2023-05-12,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17018,Touch 10$,,,Touch,,900,,0,,,,,,,2023-05-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17022,Alfa 20$,,,Alfa ,,900,,0,,,,,,,2023-05-15,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17020,Alfa 10$,,,Alfa,,900,,0,,,,,,,2023-05-15,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17021,Alfa+,,,342,,900,,0,,,,,,,2023-05-15,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17027,onlinecards,,,ccbc,,900,,0,,,,,,,2023-06-14,,9939,2023-06-14,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17028,onlinecards,,,cca,,900,,0,,,,,,,2023-06-14,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17031,Alfa3,,,Alfa,,900,,0,,,,,,,2023-07-18,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17032,Alfa3,,,2244,,900,,0,,,,,,,2023-07-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17033,Alfa4,,,3344,,900,,0,,,,,,,2023-07-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17034,wise abc,,,3,,900,,0,,,,,,,2023-07-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17035,wise def,,,4,,900,,0,,,,,,,2023-07-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17045,mbc,,,mbc222,,900,,0,,,,,,,2023-07-24,,9939,2023-07-24,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17046,aaab,,,mbc00,,900,,0,,,,,,,2023-07-24,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17047,aaac,,,mbc001,,900,,0,,,,,,,2023-07-24,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17048,aaad,,,mbc002,,900,,0,,,,,,,2023-07-24,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17055,B1,,,Alfa1,,900,,0,,,,,,,2023-10-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17056,Alfa18,,,1,,900,,0,,,,,,,2023-10-17,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17057,Alfa18,,,18,,900,,0,,,,,,,2023-10-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17071,test,,,testt,,900,,0,,,,,,,2024-08-01,,7116,2024-08-01,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17072,testsets,,,testsetset,,900,,0,,,,,,,2024-08-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17075,test,,,tset,,900,,0,,,,,,,2024-08-09,,10523,2024-08-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
17076,fcgfr44,,,43242dfdf,,900,,0,,,,,,,2024-08-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17067,Anghami,,,1,,900,,0,,,,,,,2024-03-27,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17068,Anghami,,,Anghami1,,900,,0,,,,,,,2024-03-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17069,iTunes,,,2,,900,,0,,,,,,,2024-04-22,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
17073,Roland cell 17073,,,17073,,1015,,0,,,2,2024-08-02,,,2024-08-02,7116,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
237354,Current With Checkbook,,,001,,1137,,0,,,,,,,2023-01-28,-222,-1999,2023-12-06,,,,,,,1,0,,1,,,,,0,,0,,,,,,,44,0,,,,,,0,0,,,,,,,,,
237355,Current Without Checkbook,,,002,,1137,,0,,,,,,,2023-01-28,-222,-1999,2023-12-06,,,,,,,1,0,,1,,,,,0,,0,,,,,,,44,0,,,,,,0,0,,,,,,,,,
237356,Saving/Deposit,,,003,,1138,,0,,,,,,,2023-01-28,-222,,,,,,,,,1,0,,1,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
237357,Investment,,,004,,1231,,0,,,,,,,2023-01-28,-222,,,,,,,,,1,0,,1,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
237358,Borrowing,,,005,,1232,,0,,,,,,,2023-01-28,-222,,,,,,,,,1,0,,1,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
237359,Safebox,,,006,,1155,,0,,,,,,,2023-01-28,-222,,,,,,,,,1,0,,1,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
237360,Domiciliation,,,007,,1233,,0,,,,,,,2023-01-28,-222,,,,,,,,,1,0,,1,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4320,charbel,,,734,,900,,0,,,,,,,2025-02-06,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4920,456456,,,56456,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5020,TEST @,,,8467,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5022,TEST @,,,8467,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5220,TEST,,,2136,,200,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5021,TEST @,,,8467,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5060,AAAAAAAAAA,,,985644,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5061,AAAAAAAAAA,,,985644,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5062,AAAAAAAAAA,,,985644,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4982,qqqqq,,,8498,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4983,qqqqq,,,8498,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4984,qqqqq,,,8498,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4985,qqqqq,,,8498,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4986,aaaaaa,,,8498,,900,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5140,ALFA,,,8745,,200,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5160,ALFA ,,,8754,,200,,0,,,,,,,2025-02-07,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5240,TESTTTTTTTTT,,,8471,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5322,ttt,,,5287,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5323,ytert,,,5686,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5324,ouiyui,,,7678,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5325,TEST HERE @@@@@,,,1111,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5326,test 22222222222,,,2222,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
5422,sdfkghl,,,68468,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5423,product 1,,,947888,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5780,1,,,1,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
5800,1,,,1,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
5820,2,,,2,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5840,1,,,1,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
5860,ujeghjhh,,,684651,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5861,lsdfngjkln,,,455448,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5862,sdfjkgjk,,,987598,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5863,tt tt test ttttt,,,987654,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5864,jabfdfbjk,,,56146848,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5880,hasgdjh,,,65213548,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5881,jgk,,,6545656,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5882,k,,,5651,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5883,afhsdjhfjh,,,21968465,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5900,jsghjk,,,684654168486,,200,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5901,kauhfuihasdui,,,75486486486,,900,,0,,,,,,,2025-02-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5920,tt product,,,87984,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5921,jkhj,,,123,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,"",0,,,,,,,,,
5922,jyfgyj,,,86874,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5923,giosdhogui,,,98468,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5924,"",,,123,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,"",0,,,,,,,,,
5925,Alfa ABC,,,123,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5940,Larry $$,,,123123,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5980,CHARBEL,,,745,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6000,Alfa$,,,4557,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6001,atallah,,,745,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
5981,11111,,,745,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6040,sadsadas,,,745,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
6060,charbel,,,7459,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
6023,dsaulfhlkj,,,68451465,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6080,kjfsdherufi,,,6546465,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6100,sfd;lijlasjh,,,6546878,,200,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6101,sfd;lijlasjh,,,6846,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,"",0,,,,,,,,,
6121,ksfhku,,,4868468486,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,"",0,,,,,,,,,
6122,shgkjfdhgkjs,,,5643545,,900,,0,,,,,,,2025-02-13,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,"",0,,,,,,,,,
6432,551651,,,54651,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6441,551651,,,54651,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6461,551651,,,54651,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6481,4545645,,,5465456,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6482,54,,,654564231,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6484,4545645,,,5465456,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
6485,54,,,654564231,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
6434,551651,,,54651,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6435,test,,,904519,,200,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6436,551651,,,54651,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6501,4545645,,,5465456,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6502,54,,,654564231,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6487,4545645,,,5465456,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6488,54,,,654564231,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6521,4545645,,,5465456,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6522,54,,,654564231,,900,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
6437,product 2,,,846465,,200,,0,,,,,,,2025-02-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
