row_number,transaction_id,transaction_reference,sender_wallet_address,receiver_wallet_address,sender_customer_id,receiver_customer_id,amount,transaction_fee,total_debit_amount,currency_code,status,created_at
"78","baf0fe6d-d5fc-4278-84cc-b181086deaec","TX_1778167228717_1F403BC087C1","ORG_WALLET_1778160277948_02E3D888EC83","WALLET_1778072141107_075D86A2D86CE","ORG_da6ada1190384d80bd40ae29","31","41.55","0.04155","41.59155","USD","CONFIRMED","2026-05-07T15:20:28.717Z"
"79","6cca9558-45a7-4f25-b48e-b46706d0dc7e","TX_1778167228721_50D22E1E43A8","ORG_WALLET_1778160279982_912AFF7751A5","ORG_WALLET_1778160275589_C9E67150825E","ORG_0516915df7d441f2b287f550","ORG_63e743b83e9d4500b9679527","41.46","0.04146","41.50146","USD","CONFIRMED","2026-05-07T15:20:28.721Z"
"80","45c7a466-2f7e-4fb3-b2c6-0a7e08d530fc","TX_1778167228724_89A22B5176D9","ORG_WALLET_1778160272938_24D08982CD31","ORG_WALLET_1778160272254_7495A0C77CC7","ORG_1e01824ab59a4e68ae11f7a3","ORG_69dea77248dd439b8f15d0cd","19.91","0.01991","19.92991","USD","CONFIRMED","2026-05-07T15:20:28.724Z"
"81","258a7cc6-591f-454c-9c77-59d66bc4ca4d","TX_1778167228727_9CDEAA9393DF","ORG_WALLET_1778160274429_B7A0D258D0C2","ORG_WALLET_1778160274599_128BAE8501ED","ORG_ee8a6761bdfa493095c2f4d2","ORG_5d7ccd0921bf4a349d193ef4","39.32","0.03932","39.35932","USD","CONFIRMED","2026-05-07T15:20:28.727Z"
"82","39c9eb24-7e0a-4206-98fe-72596e920086","TX_1778167228731_12E2C3BCE038","ORG_WALLET_1778160273932_CA183A14D77D","ORG_WALLET_1778160269142_CB003D9B2929","ORG_8a0e365a49bf4ed392152198","ORG_288825f92b7e403785420727","16.9","0.0169","16.9169","USD","CONFIRMED","2026-05-07T15:20:28.731Z"
"83","951a8ef8-7ed3-404b-b4b6-efb07de5f2a1","TX_1778167228735_F8878C01DC3D","ORG_WALLET_1778160281146_B8874C5AC610","ORG_WALLET_1778160271754_0357D97220C1","ORG_ae90e61e64ff48a089d9a554","ORG_25fbaf76c088457a8422b979","25.56","0.02556","25.58556","USD","CONFIRMED","2026-05-07T15:20:28.735Z"
"84","a20bdf5c-5497-4cf8-b0dd-c38335c0040c","TX_1778167228738_DEF5A4203080","ORG_WALLET_1778160275423_53316FAFBA7A","ORG_WALLET_1778160272769_FD7534EDEC66","ORG_3e2627c9b50d4224b7ce732a","ORG_ac4284f48d50479c9cabbf1e","5.84","0.00584","5.84584","USD","CONFIRMED","2026-05-07T15:20:28.738Z"
"85","e1aa8df4-3ba3-4316-9d35-455d0ef5a28d","TX_1778167228741_2B8A52C47F00","ORG_WALLET_1778160276331_4051DC1CA743","WALLET_1778159049528_C73FC1C68B888","ORG_3a9b9c870e0640eeb07e124b","900477","48.33","0.04833","48.37833","USD","CONFIRMED","2026-05-07T15:20:28.741Z"
"86","4d10bd10-d2be-4237-968e-a97f81dd73b7","TX_1778167228745_A5767043BDA2","ORG_WALLET_1778160282372_B62DC72D41CD","ORG_WALLET_1778160281852_844849EF2828","ORG_390298c5f209426d9b91ea2b","ORG_3fd58db1eff04be0b03a5642","28.13","0.02813","28.15813","USD","CONFIRMED","2026-05-07T15:20:28.746Z"
"87","3d3cd4d3-f93f-4877-89bc-bcad145e3986","TX_1778167228750_EB9EFF921315","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_WALLET_1778160272938_24D08982CD31","ORG_8e5e15226c434f6db4c68dfe","ORG_1e01824ab59a4e68ae11f7a3","47.18","0.04718","47.22718","USD","CONFIRMED","2026-05-07T15:20:28.750Z"
"88","0cdadddb-e628-4a86-9645-c9e2e1a141b0","TX_1778167228754_F73C7404BA24","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_WALLET_1778160272683_71FAC55E21B5","ORG_aa878780244041f0ae807e6b","ORG_e09e5d36254c4580a291d44a","23.48","0.02348","23.50348","USD","CONFIRMED","2026-05-07T15:20:28.754Z"
"89","84370f27-7994-4f4d-93cd-97b27c41e31f","TX_1778167228758_A0A1A5848F94","ORG_WALLET_1778160278570_DC0BF9503FE1","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_0491778a7f0d4b3396e7c742","ORG_aa878780244041f0ae807e6b","32.61","0.03261","32.64261","USD","CONFIRMED","2026-05-07T15:20:28.758Z"
"90","10bf5932-96ec-471f-927d-8b728b3b8358","TX_1778167228762_E0B592FC18E1","ORG_WALLET_1778160276762_EAAF396C2E3C","ORG_WALLET_1778160272769_FD7534EDEC66","ORG_dfa5dbd88c9b475bae5822f9","ORG_ac4284f48d50479c9cabbf1e","4.81","0.00481","4.81481","USD","CONFIRMED","2026-05-07T15:20:28.762Z"
"91","71536711-e9fd-4818-860e-adfb18424989","TX_1778167228766_49A38EF3DDAA","ORG_WALLET_1778160281228_62BF0507BF95","ORG_WALLET_1778160282116_06B29CDD554E","ORG_875af1ba8fb94bc4b83fad9f","ORG_4e2887482991445eb836ba60","1.73","0.00173","1.73173","USD","CONFIRMED","2026-05-07T15:20:28.766Z"
"92","110cce52-b208-4be7-9afd-d9bc116c9220","TX_1778167228770_518032C238B4","ORG_WALLET_1778160281488_23CC588BB422","ORG_WALLET_1778160281399_E2C38644A950","ORG_8a9b8d089c7f4860b97c17ba","ORG_b11bbcf3ec4b4e0680428a05","27.22","0.02722","27.24722","USD","CONFIRMED","2026-05-07T15:20:28.770Z"
"93","74709432-5f84-4272-a921-56d2eb0ce8ee","TX_1778167228773_FB3F1C1B79AB","ORG_WALLET_1778160269455_E26051935907","ORG_WALLET_1778160269996_0B5992C7E17C","ORG_631c51145ae141e2a709d288","ORG_7fecdb9f77414f1e86f310d9","27.05","0.02705","27.07705","USD","CONFIRMED","2026-05-07T15:20:28.774Z"
"94","98a3523d-f66f-4663-81a2-db5550bfc90c","TX_1778167228778_3405F71B2165","ORG_WALLET_1778160272683_71FAC55E21B5","WALLET_1778139950788_F2A29AB7B72B7","ORG_e09e5d36254c4580a291d44a","21","35.18","0.03518","35.21518","USD","CONFIRMED","2026-05-07T15:20:28.778Z"
"95","0975891c-2684-47ba-8e4b-de569f8f7de6","TX_1778167228782_AA650FC9C746","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160268893_3F8C90E5DA98","ORG_8b82065a06c744edb8815cb9","ORG_a34da9d20f934482ba962b14","48.4","0.0484","48.4484","USD","CONFIRMED","2026-05-07T15:20:28.782Z"
"96","18e7a4a3-fdba-430e-bd82-109afd3fbf8f","TX_1778167228787_FD0F97796195","WALLET_1778066536214_1CCF535AA5CB2","ORG_WALLET_1778160273686_674A3BB67D22","11","ORG_938d73070d6540978566cca4","40.34","0.04034","40.38034","USD","CONFIRMED","2026-05-07T15:20:28.787Z"
"97","030f840a-1457-41bf-9060-ef53042ed74b","TX_1778167228791_79A31B386BB2","WALLET_1778143333918_F039E75D04FE3","ORG_WALLET_1778160273686_674A3BB67D22","311287","ORG_938d73070d6540978566cca4","16.84","0.01684","16.85684","USD","CONFIRMED","2026-05-07T15:20:28.791Z"
"98","c0cca500-4731-4e74-a203-f554dbe50231","TX_1778167228795_2590F1E22E2E","ORG_WALLET_1778160279241_D1D6C1B2EAAB","ORG_WALLET_1778160274932_22FF89952550","ORG_a86f8c15d8ce4214ae8d4b54","ORG_3028e13c98ca4d07a3b5fa43","5.99","0.00599","5.99599","USD","CONFIRMED","2026-05-07T15:20:28.795Z"
"99","93648baa-4ee9-43c3-842b-c570352d037e","TX_1778167228799_EE8F58DE1DF8","ORG_WALLET_1778160277866_C651D9A96A38","WALLET_1778067488069_3704C026E691","ORG_c97a5bd146424af892b521b5","17","23.1","0.0231","23.1231","USD","CONFIRMED","2026-05-07T15:20:28.799Z"
"100","b4eaff8d-b504-4779-b96b-881c1444e7f5","TX_1778167228803_323EA373115B","ORG_WALLET_1778160269907_D47531E61879","ORG_WALLET_1778160280723_76881A40B86C","ORG_c3b862b4e7ff4ce4a8bdd56e","ORG_ffb1b562e6c24779bc734630","20.6","0.0206","20.6206","USD","CONFIRMED","2026-05-07T15:20:28.803Z"
"101","4961e8fc-f3d6-4d34-a55d-0800623b2e30","TX_1778167228807_B0116D971EE1","ORG_WALLET_1778160278829_27222539D362","ORG_WALLET_1778160272512_224C2AE61622","ORG_3f069e8026b3411fb09ee1b9","ORG_826d10ed54ab49a0a02481cd","19.54","0.01954","19.55954","USD","CONFIRMED","2026-05-07T15:20:28.807Z"
"102","daa75cf8-4fdc-44ba-a35a-4c53f84ed632","TX_1778167228810_1D35C935F590","ORG_WALLET_1778160282199_5426CD38E9D1","ORG_WALLET_1778160280229_2A2D74805156","ORG_f2aa8c43d06346a09f7f1a33","ORG_6312f8a7d3254be0a87733a6","12.11","0.01211","12.12211","USD","CONFIRMED","2026-05-07T15:20:28.810Z"
"103","4157700f-7fb5-4436-84e3-bd0eb4105a20","TX_1778167228815_50199381FB0B","ORG_WALLET_1778160277036_D88468BE2F0D","ORG_WALLET_1778160272171_3E1E9FC7005B","ORG_602f8a0e45d24e59815b6795","ORG_cf345c7615cd49f19d54be4b","26.13","0.02613","26.15613","USD","CONFIRMED","2026-05-07T15:20:28.816Z"
"104","b96fafad-426d-46ec-b8a1-1344acca5b1b","TX_1778167228821_3BADD5E0BB2E","WALLET_1778067202023_7BFE17ECAE335","ORG_WALLET_1778160282622_50BBD01DB0E0","16","ORG_7165931dc11d448fbc2f29f4","37.76","0.03776","37.79776","USD","CONFIRMED","2026-05-07T15:20:28.821Z"
"105","630d6a59-49d2-4fda-936b-7fd01bd6fc60","TX_1778167228825_3A7D806EAF1D","ORG_WALLET_1778160279570_C6CB51444C14","ORG_WALLET_1778160276166_F5F14DB4910B","ORG_f4a88f302b404a3d88306ab9","ORG_85042eae537c4c1cb51c1e84","24.83","0.02483","24.85483","USD","CONFIRMED","2026-05-07T15:20:28.825Z"
"106","63ee187e-9d4a-4266-af13-76e8d4fb0ae4","TX_1778167228830_6C006488A652","ORG_WALLET_1778160275097_4BF89DCDF762","ORG_WALLET_1778160280229_2A2D74805156","ORG_0f101297e7a64f86b1cf05c2","ORG_6312f8a7d3254be0a87733a6","5.38","0.00538","5.38538","USD","CONFIRMED","2026-05-07T15:20:28.830Z"
"107","4f2de29d-ad09-473c-91f6-65e01665c92c","TX_1778167228834_E9D939EBF54A","ORG_WALLET_1778160273686_674A3BB67D22","ORG_WALLET_1778160271336_332D39319141","ORG_938d73070d6540978566cca4","ORG_aac3beae4c654f7f84f04e44","31.18","0.03118","31.21118","USD","CONFIRMED","2026-05-07T15:20:28.834Z"
"108","7416bde0-639c-4b79-8290-14c2e9026883","TX_1778167228838_64707BE6EFAA","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_8e5e15226c434f6db4c68dfe","ORG_1279f3ac8c8345a9bd0d57cf","47.55","0.04755","47.59755","USD","CONFIRMED","2026-05-07T15:20:28.838Z"
"109","d7c94b2c-18a7-417b-8238-2de5ef4baa52","TX_1778167228842_7B47006110A0","ORG_WALLET_1778160281587_7507D0163D18","ORG_WALLET_1778160279078_A5374ADC2320","ORG_0130bc4c8a4f483db60b9a07","ORG_c4b9ddb3c679416b903f4368","3.75","0.00375","3.75375","USD","CONFIRMED","2026-05-07T15:20:28.842Z"
"110","e372b567-c8a4-472c-9ce4-a5061c84ebc4","TX_1778167228846_99346A90B8D7","ORG_WALLET_1778160278912_34CD89FC56F8","ORG_WALLET_1778160274599_128BAE8501ED","ORG_ec29df2c50c64390af553958","ORG_5d7ccd0921bf4a349d193ef4","9.04","0.00904","9.04904","USD","CONFIRMED","2026-05-07T15:20:28.846Z"
"111","504caa67-564f-48a1-917e-81657cbe41ea","TX_1778167228850_05F39CC086DE","ORG_WALLET_1778160280063_AAF51069402B","WALLET_1778072141107_075D86A2D86CE","ORG_9ebccad56d8746aba1f28a74","31","23.52","0.02352","23.54352","USD","CONFIRMED","2026-05-07T15:20:28.850Z"
"112","f1620ee2-44be-4f11-a72b-f69d84740a19","TX_1778167228855_7A1CD0C9A06D","ORG_WALLET_1778160274599_128BAE8501ED","ORG_WALLET_1778160270161_15BA2E79E909","ORG_5d7ccd0921bf4a349d193ef4","ORG_1389028bc1614aaa99dcd487","34.19","0.03419","34.22419","USD","CONFIRMED","2026-05-07T15:20:28.855Z"
"113","d1cc4b9a-e8c3-42c8-a3ca-f6a49449f266","TX_1778167228859_138C49961145","ORG_WALLET_1778160277118_C70DF08FF521","ORG_WALLET_1778160271086_EEFE4F412D2E","ORG_1ea32c1b16bc4f64adf2679b","ORG_21f9c483dfae4315b138bac7","26.77","0.02677","26.79677","USD","CONFIRMED","2026-05-07T15:20:28.859Z"
"114","704624a8-16a2-4ab7-a5b3-9ee1be956825","TX_1778167228863_6BFBF3F5AE97","ORG_WALLET_1778160273932_CA183A14D77D","ORG_WALLET_1778160275178_6BFE22ABCAE0","ORG_8a0e365a49bf4ed392152198","ORG_f8763b870e3945858dab1964","42.61","0.04261","42.65261","USD","CONFIRMED","2026-05-07T15:20:28.863Z"
"115","6eb3908f-42db-42fa-931c-07ae6df72e2b","TX_1778167228867_75F7445A0FE4","ORG_WALLET_1778160282199_5426CD38E9D1","ORG_WALLET_1778160272597_395AFF437375","ORG_f2aa8c43d06346a09f7f1a33","ORG_27f72ecdd7eb4a9f89c477ac","36.89","0.03689","36.92689","USD","CONFIRMED","2026-05-07T15:20:28.867Z"
"116","526ac14c-d3b7-4ca7-92a1-37cad49f2994","TX_1778167228871_13FE92907191","ORG_WALLET_1778160281228_62BF0507BF95","WALLET_1778067145106_5F898D69F5F79","ORG_875af1ba8fb94bc4b83fad9f","15","33.06","0.03306","33.09306","USD","CONFIRMED","2026-05-07T15:20:28.871Z"
"117","2d755ffe-5e5e-477a-86ee-bdb1ea37d436","TX_1778167228874_B554810023CF","ORG_WALLET_1778160283624_66BCB921051C","ORG_WALLET_1778160280723_76881A40B86C","ORG_3300234624e04d0cbe0a1413","ORG_ffb1b562e6c24779bc734630","42.73","0.04273","42.77273","USD","CONFIRMED","2026-05-07T15:20:28.874Z"
"118","273eef0a-ec73-48b9-849f-5dacfd73e193","TX_1778167228878_AB1577CB211B","ORG_WALLET_1778160279570_C6CB51444C14","ORG_WALLET_1778160269642_AC616EC444B0","ORG_f4a88f302b404a3d88306ab9","ORG_1adb610aa37047cc88784c1b","1.62","0.00162","1.62162","USD","CONFIRMED","2026-05-07T15:20:28.878Z"
"119","04827ee9-2073-4dde-be8d-d4f8c6753d55","TX_1778167228882_693230636872","ORG_WALLET_1778160275671_04596EB26676","ORG_WALLET_1778160276084_319BD1098BC9","ORG_cb4afdce1d614e709ea35423","ORG_91c22bc167784571b4372d04","17.31","0.01731","17.32731","USD","CONFIRMED","2026-05-07T15:20:28.882Z"
"120","699e8b94-b568-4d87-83fe-36e6bcde90fe","TX_1778167228886_850BEA59F2E0","ORG_WALLET_1778160271003_F583CBD68022","WALLET_1778071441355_6612E1BB0599A","ORG_a73f457b6aeb4420a9d5bd5b","22","28.44","0.02844","28.46844","USD","CONFIRMED","2026-05-07T15:20:28.886Z"
"121","66f772c8-b0bb-4c45-b4aa-34576ee33fa5","TX_1778167228889_13BFB475022E","ORG_WALLET_1778160276331_4051DC1CA743","ORG_WALLET_1778160274098_0A5EF90FB47E","ORG_3a9b9c870e0640eeb07e124b","ORG_a73b423c03aa4e7da5788a37","16.4","0.0164","16.4164","USD","CONFIRMED","2026-05-07T15:20:28.889Z"
"122","83511ee2-3c3c-4ad6-b18c-7fb1f91df2cd","TX_1778167228893_6A80570C6EE4","ORG_WALLET_1778160275919_BDF031F0A6D4","ORG_WALLET_1778160275753_082C4EAF7EAE","ORG_6e9b7fd7d6a84f5d89e1f07a","ORG_adf8170288c4481488d92098","10.82","0.01082","10.83082","USD","CONFIRMED","2026-05-07T15:20:28.893Z"
"123","13a63d4a-cd72-42ba-961a-3f10dfcaff93","TX_1778167228897_15961612354B","ORG_WALLET_1778160283376_55A249691809","ORG_WALLET_1778160269642_AC616EC444B0","ORG_b93dc1ec5bed4bd3ab3f2bae","ORG_1adb610aa37047cc88784c1b","9.3","0.0093","9.3093","USD","CONFIRMED","2026-05-07T15:20:28.897Z"
"124","0caf0e5f-dfc5-4773-b71f-39d7b40f4b6c","TX_1778167228904_3C2F37B7681C","ORG_WALLET_1778160269642_AC616EC444B0","ORG_WALLET_1778160281940_C938801D48CF","ORG_1adb610aa37047cc88784c1b","ORG_db20c1255ff54714bcf79451","3.95","0.00395","3.95395","USD","CONFIRMED","2026-05-07T15:20:28.904Z"
"125","9ed42da5-a71c-4591-8013-3c211c2c02ef","TX_1778167228908_90BD56223FB6","ORG_WALLET_1778160276248_B929B3B975EE","ORG_WALLET_1778160283212_04E49AAB0147","ORG_10a2a0c34b3b47e3aedbe985","ORG_c11a6f2d78c941cea491491c","46.7","0.0467","46.7467","USD","CONFIRMED","2026-05-07T15:20:28.908Z"
"126","d11e768e-f148-4238-be04-be1eb4cbf029","TX_1778167228914_4B90A0027BDB","ORG_WALLET_1778160279899_A1DC55243B7F","WALLET_1778153747020_1ECAE0E292C2A","ORG_f41a9b9ed2d64ef599b8a9ac","554070","13.6","0.0136","13.6136","USD","CONFIRMED","2026-05-07T15:20:28.914Z"
"127","0137b3e3-39f6-48fb-b9c2-aa746018bdd2","TX_1778167228920_5CD148F2179A","ORG_WALLET_1778160282372_B62DC72D41CD","ORG_WALLET_1778160269642_AC616EC444B0","ORG_390298c5f209426d9b91ea2b","ORG_1adb610aa37047cc88784c1b","32.63","0.03263","32.66263","USD","CONFIRMED","2026-05-07T15:20:28.920Z"
"128","07286be4-2b8f-4dcd-84ca-542da187e2a6","TX_1778167228924_BFCBFDB548BE","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_WALLET_1778160282024_FE7C5E5B3F76","ORG_7165931dc11d448fbc2f29f4","ORG_fd61c0ae121b408888561065","43.91","0.04391","43.95391","USD","CONFIRMED","2026-05-07T15:20:28.925Z"
"129","dd7d2aa6-c362-4b47-b1ab-bff29a866e2e","TX_1778167228928_8EB4F809F7EC","ORG_WALLET_1778160274429_B7A0D258D0C2","ORG_WALLET_1778160279982_912AFF7751A5","ORG_ee8a6761bdfa493095c2f4d2","ORG_0516915df7d441f2b287f550","10.03","0.01003","10.04003","USD","CONFIRMED","2026-05-07T15:20:28.928Z"
"130","9eecf952-0a29-4e09-bbac-f96a417fd5a2","TX_1778167228933_59904E40502A","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_bebd64d6740044d1bb3a41b9","ORG_7092abecea7a4c3ea5d476c2","31.99","0.03199","32.02199","USD","CONFIRMED","2026-05-07T15:20:28.933Z"
"131","9c8466c0-36fb-4dfa-8fdd-82f86fa4c949","TX_1778167228937_8E090F92B7A2","ORG_WALLET_1778160271420_10308936FCED","ORG_WALLET_1778160271086_EEFE4F412D2E","ORG_c657f0a890c74ef99b1652bf","ORG_21f9c483dfae4315b138bac7","38.94","0.03894","38.97894","USD","CONFIRMED","2026-05-07T15:20:28.937Z"
"132","13a34519-4e30-4de6-b591-9bfe57bfd4b9","TX_1778167228943_8189E12ED128","ORG_WALLET_1778160279570_C6CB51444C14","ORG_WALLET_1778160277780_7B2360B8CA09","ORG_f4a88f302b404a3d88306ab9","ORG_a676d43c972f45ff882825e6","25.85","0.02585","25.87585","USD","CONFIRMED","2026-05-07T15:20:28.944Z"
"133","55871aa6-6d8c-4b10-8d94-ae70658c1351","TX_1778167228948_16B850EB1021","ORG_WALLET_1778160273850_0D5093565581","ORG_WALLET_1778160282882_721F365A8568","ORG_33b9e287d79e4e8c9fba6274","ORG_ca0453f9444845208f60654d","2.75","0.00275","2.75275","USD","CONFIRMED","2026-05-07T15:20:28.949Z"
"134","f2cd9d59-30b1-4bf4-a210-fd6e33925ca3","TX_1778167228954_5344B99776AA","WALLET_1778071441355_6612E1BB0599A","ORG_WALLET_1778160281313_EE9CB4E26C8C","22","ORG_aa878780244041f0ae807e6b","12.64","0.01264","12.65264","USD","CONFIRMED","2026-05-07T15:20:28.954Z"
"135","3b4a2f02-d9ba-49e6-8625-a83576e35c95","TX_1778167228959_1DBAA8B341E0","ORG_WALLET_1778160272340_1AE5D72A11D5","WALLET_1778153695898_3575061710329","ORG_85680328ba424fdb8c6f80c4","693779","20.49","0.02049","20.51049","USD","CONFIRMED","2026-05-07T15:20:28.959Z"
"136","66bbc755-5696-4b76-97d6-5a0dd9e11c41","TX_1778167228965_F0184A425ABD","ORG_WALLET_1778160275505_F41736F76EA9","ORG_WALLET_1778160272683_71FAC55E21B5","ORG_3e4a83201e5b4f7dbdb74422","ORG_e09e5d36254c4580a291d44a","40.9","0.0409","40.9409","USD","CONFIRMED","2026-05-07T15:20:28.965Z"
"137","0734ed7b-9a9a-4a5c-8e3d-c0b66e7f38c4","TX_1778167228971_AD29E409A46B","ORG_WALLET_1778160269059_6971AFBA84D6","WALLET_1778067139764_D220C5EF78856","ORG_2da30634595b4a878b928a3b","13","39.2","0.0392","39.2392","USD","CONFIRMED","2026-05-07T15:20:28.971Z"
"138","425b2182-66d2-4a82-8d3b-bc72fd154428","TX_1778167228977_B6D4C69D6072","ORG_WALLET_1778160283212_04E49AAB0147","ORG_WALLET_1778160275919_BDF031F0A6D4","ORG_c11a6f2d78c941cea491491c","ORG_6e9b7fd7d6a84f5d89e1f07a","19.15","0.01915","19.16915","USD","CONFIRMED","2026-05-07T15:20:28.977Z"
"139","e6284190-3618-4f99-9c12-9f97e39d5e9a","TX_1778167228983_AA0AC69817A3","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160280145_1BD0EB49AB57","ORG_91c22bc167784571b4372d04","ORG_13ab97a389df4a27bdd054a8","7.35","0.00735","7.35735","USD","CONFIRMED","2026-05-07T15:20:28.983Z"
"140","079250fd-17b4-4ea8-a981-695ce133375d","TX_1778167228990_4150ABEE5145","ORG_WALLET_1778160275836_D546B4A6AA4D","ORG_WALLET_1778160273275_19AD91E00789","ORG_6cca990bda20451bb3b152ba","ORG_f27a7bac46bf4ceb842fec9d","29.55","0.02955","29.57955","USD","CONFIRMED","2026-05-07T15:20:28.990Z"
"141","31eedf75-cd4c-4aa5-90d6-31d3d1673a78","TX_1778167228996_9E7A2AB2DBDD","ORG_WALLET_1778160277036_D88468BE2F0D","WALLET_1778153631813_640BB05C64D8D","ORG_602f8a0e45d24e59815b6795","629571","23.51","0.02351","23.53351","USD","CONFIRMED","2026-05-07T15:20:28.996Z"
"142","f46068f5-6fa6-4b03-ba79-75d30d62d424","TX_1778167229002_D9EB102EBCA3","ORG_WALLET_1778160283376_55A249691809","ORG_WALLET_1778160283624_66BCB921051C","ORG_b93dc1ec5bed4bd3ab3f2bae","ORG_3300234624e04d0cbe0a1413","14.15","0.01415","14.16415","USD","CONFIRMED","2026-05-07T15:20:29.002Z"
"143","43e74f2a-ab3f-43f8-9494-4c5d39d444a7","TX_1778167229007_F5462C3C7B20","ORG_WALLET_1778160274850_C8FA65D01C69","WALLET_1778067139764_D220C5EF78856","ORG_9334ac8c5d4b490fa13c098f","13","24.59","0.02459","24.61459","USD","CONFIRMED","2026-05-07T15:20:29.007Z"
"144","55fe8af6-9d10-4fcb-b365-0aa9285858ef","TX_1778167229012_B9C519863F82","ORG_WALLET_1778160281146_B8874C5AC610","ORG_WALLET_1778160270578_5F67C563B639","ORG_ae90e61e64ff48a089d9a554","ORG_577fac19d1184e1da9dc121c","41.77","0.04177","41.81177","USD","CONFIRMED","2026-05-07T15:20:29.012Z"
"145","d6f8f4c1-1bd7-43cd-b1be-9397133afcad","TX_1778167229018_5B8C3E3A97C2","ORG_WALLET_1778160283128_A2CB665268B0","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_7eb988a91e6c46b0b85aae07","ORG_aa878780244041f0ae807e6b","26.65","0.02665","26.67665","USD","CONFIRMED","2026-05-07T15:20:29.018Z"
"146","d98d277d-6af3-4bd0-a4db-ec95d52a0627","TX_1778167229023_1240F5274A94","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160275097_4BF89DCDF762","ORG_96abde570dc346cb8fa1c4f8","ORG_0f101297e7a64f86b1cf05c2","2.89","0.00289","2.89289","USD","CONFIRMED","2026-05-07T15:20:29.024Z"
"147","ad2f0cfd-d458-46c0-a406-e0c80b01db04","TX_1778167229029_8E4F1839B012","ORG_WALLET_1778160281940_C938801D48CF","WALLET_1778067202023_7BFE17ECAE335","ORG_db20c1255ff54714bcf79451","16","32.59","0.03259","32.62259","USD","CONFIRMED","2026-05-07T15:20:29.029Z"
"148","eda66883-acfa-4f24-98af-e0528b5a68a8","TX_1778167229033_211AB8E0B25F","ORG_WALLET_1778160283706_5010AC071A4D","WALLET_1778153695898_3575061710329","ORG_0562df46bdb2435a9dbe31ce","693779","31.14","0.03114","31.17114","USD","CONFIRMED","2026-05-07T15:20:29.033Z"
"149","46a8eec4-f292-4783-a1e9-164c97d02748","TX_1778167229037_502B9CCE4403","ORG_WALLET_1778160282116_06B29CDD554E","ORG_WALLET_1778160281852_844849EF2828","ORG_4e2887482991445eb836ba60","ORG_3fd58db1eff04be0b03a5642","31.96","0.03196","31.99196","USD","CONFIRMED","2026-05-07T15:20:29.037Z"
"150","c61d37db-fbd7-4109-9831-18ec3a0e906d","TX_1778167229042_2066049B1BDE","ORG_WALLET_1778160283128_A2CB665268B0","WALLET_1778067202023_7BFE17ECAE335","ORG_7eb988a91e6c46b0b85aae07","16","24.85","0.02485","24.87485","USD","CONFIRMED","2026-05-07T15:20:29.042Z"
"151","ea46cf41-455c-4536-be06-fdbc8d15d2c8","TX_1778167229048_826216C40BF7","ORG_WALLET_1778160273603_8FD5638257B0","ORG_WALLET_1778160269455_E26051935907","ORG_b209686058a44bbcae11cd83","ORG_631c51145ae141e2a709d288","29.92","0.02992","29.94992","USD","CONFIRMED","2026-05-07T15:20:29.048Z"
"152","3c0463be-c27c-41c3-9ede-70fd91ceba00","TX_1778167229053_534FE695370F","WALLET_1778153906827_07651C59B5DEE","ORG_WALLET_1778160277281_E7A1D5DF049D","900473","ORG_3dec97d5b52e4315a8dc28ee","17.97","0.01797","17.98797","USD","CONFIRMED","2026-05-07T15:20:29.053Z"
"153","e7bf25be-6ef8-4aac-a345-b8a1a268ade3","TX_1778167229058_742C2FEE8D70","ORG_WALLET_1778160281672_AC2B16ED3152","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_ca5644b10bba4f4bb4d442cd","ORG_bebd64d6740044d1bb3a41b9","41.87","0.04187","41.91187","USD","CONFIRMED","2026-05-07T15:20:29.058Z"
"154","4e014f06-ca5f-4213-8ae2-4c22053ae2a3","TX_1778167229063_925A3D25BD5F","ORG_WALLET_1778160271503_26D7F9F47165","WALLET_1778159049528_C73FC1C68B888","ORG_3284baf117844e8289acfa39","900477","46.5","0.0465","46.5465","USD","CONFIRMED","2026-05-07T15:20:29.063Z"
"155","e0f10d84-d688-4553-8cc0-f61bb6988889","TX_1778167229068_366049E3D11E","ORG_WALLET_1778160277614_15833B79651A","ORG_WALLET_1778160272427_347735F01EAC","ORG_f7b1a0494b744787b67b76a1","ORG_95f1c8263eb9403fa7c10857","10.4","0.0104","10.4104","USD","CONFIRMED","2026-05-07T15:20:29.068Z"
